0,-4,3,-1,3,1,-2,-1,-1,2,0,2,3,-3,3,0,6,2,-2,-1,6,-3,1,-3,-2,-3,-1,1,2,0,4,6,4,0,0,-1,-2,1,5,-3,-1,0,-4,-1,0,2,0,0,1
4,5,5,-3,0,-2,0,10,6,6,-8,0,5,5,-8,-6,-6,-3,0,-4,-7,0,0,-8,0,6,0,-6,9,1,-8,-13,6,2,-5,4,1,2,1,4,4,0,1,-3,6,-5,1,1,1
2,-8,6,-5,-2,3,-1,9,1,-3,-2,0,-1,-4,4,0,2,0,-1,-11,-12,-10,-9,-6,4,5,6,-1,-11,-4,4,1,7,7,5,-5,-2,0,-11,-5,-5,-7,-28,-9,18,-5,8,12,0
16,-4,10,6,4,6,1,-2,-17,15,1,2,-3,0,3,4,0,-4,-7,-16,1,8,3,0,7,-3,-9,2,0,4,0,20,20,0,2,-4,2,5,8,7,-10,-3,5,-8,-2,-15,5,-10,1
-2,-5,5,1,6,0,6,6,-2,8,-7,-2,-1,6,1,0,8,0,-1,-11,3,-6,0,5,3,-5,-8,-9,4,-4,7,-1,-13,4,2,3,1,-3,15,0,5,0,-7,-1,3,4,-4,-5,0
2,1,-6,0,0,3,0,1,-3,-2,-3,0,4,1,1,0,1,4,-23,11,3,0,-2,2,1,0,-3,0,2,-1,1,0,-1,2,0,1,-3,1,-1,1,4,-1,1,-4,5,1,0,-2,0
-6,0,2,2,1,0,0,-1,2,-1,-5,1,0,-1,-3,-1,0,2,5,2,0,-1,0,-4,0,-3,2,7,1,-1,-5,-1,3,1,8,12,8,0,-5,7,7,-2,-1,0,-6,2,0,3,1
-2,-3,0,0,3,5,0,2,0,-4,-6,0,-2,-1,5,-1,1,0,-6,0,0,8,10,-1,0,-5,3,3,0,6,0,-4,1,2,0,0,-9,0,0,2,0,-4,1,3,4,-2,4,10,0
1,0,-1,0,1,-3,-1,-3,3,4,1,1,3,4,6,1,0,0,2,0,0,-4,5,7,0,0,9,7,1,6,4,8,0,-3,5,0,-1,1,6,8,6,0,-6,3,-5,5,6,1,0
0,1,-1,0,-2,0,0,1,-3,0,1,1,0,4,0,-2,3,-1,0,0,1,2,-1,0,0,1,5,7,1,2,2,4,-2,-1,1,-1,0,-3,3,5,4,-1,-3,0,4,0,1,0,1
-7,-8,-1,2,10,-4,0,-6,-2,0,10,0,-2,0,-1,1,-11,-10,-4,4,4,-4,-8,-4,-3,11,0,-1,1,4,0,-4,0,0,2,0,0,2,-5,-1,2,-2,0,-7,1,-1,-3,1,0
-3,-1,4,-1,0,0,0,-3,-1,0,0,1,1,0,0,0,-1,0,0,0,0,-7,-3,3,-3,0,-8,1,5,-1,0,-1,-4,5,-5,-1,-1,-1,0,1,4,0,-5,1,0,0,3,0,1
-2,-5,0,1,5,6,0,-2,2,-2,-3,1,0,-7,0,5,1,0,-1,-1,3,-1,-12,-1,2,6,0,0,-1,1,2,1,0,-1,-12,6,-3,-5,-3,7,-2,0,0,4,4,4,5,3,1
0,1,1,0,0,-5,5,7,1,-1,-2,0,3,2,0,-2,-3,3,4,2,-2,3,3,0,-6,-11,-5,10,0,-18,1,0,4,-6,3,-2,1,-2,2,1,4,0,0,1,-2,3,1,0,1
-1,-1,0,0,-1,-2,1,-1,-2,0,0,-7,-1,2,1,0,-2,-4,-4,0,1,5,-1,-3,3,-12,2,0,4,-2,-2,0,0,0,1,0,0,-3,-15,-9,-4,-16,-16,11,17,0,5,-3,0
-5,1,-5,-2,-5,-1,5,-10,-7,1,6,6,3,7,-9,1,0,1,5,-4,-6,-9,-1,-7,4,0,0,-6,0,2,4,9,-2,-4,1,6,0,4,2,-1,-2,-2,0,-1,-16,3,7,-1,1
1,-1,-1,1,0,0,8,8,9,2,1,3,1,-3,13,9,11,-3,-4,0,2,3,-5,0,-7,5,3,-2,1,2,0,-1,1,2,6,8,-1,7,-4,0,5,-7,-2,4,5,0,1,0,0
-6,-3,-10,2,0,8,-3,-3,-5,-3,3,-6,-1,-5,2,-9,-9,4,10,9,9,-5,-9,0,7,0,2,15,-1,1,1,4,10,3,1,8,0,-11,5,-3,6,-7,-5,1,4,-4,-7,-1,1
-8,-21,-16,11,28,-24,8,4,8,6,-5,9,0,2,0,-10,1,6,-3,0,2,1,5,5,4,-7,-6,-1,-18,1,7,7,-6,-3,-6,0,-8,2,11,-1,1,-2,4,-1,0,0,10,1,0
0,0,0,0,-1,0,-1,0,1,0,0,0,3,0,1,2,4,0,0,0,-2,0,0,-2,0,2,1,1,0,0,2,0,0,0,-3,1,0,0,0,0,0,0,0,-2,0,0,12,10,1
0,0,0,-1,0,0,0,-1,-1,-6,0,1,-2,1,1,3,-2,0,-4,3,-8,0,1,0,4,1,0,4,2,0,0,-2,0,2,0,0,-2,1,0,1,1,0,0,0,0,-2,-1,0,1
-12,-11,-10,0,-10,1,5,1,-5,-3,7,7,9,-1,-5,5,-3,-4,-4,-5,6,3,4,-1,-6,-3,-2,4,1,-3,3,-3,10,2,-1,0,0,-2,-6,1,-12,-4,-13,0,0,2,1,-4,1
-7,1,-2,-8,5,2,4,-3,-1,-2,3,7,2,0,6,1,-1,-5,0,2,3,1,1,1,4,-6,0,3,-4,-8,-6,0,-1,-6,4,0,0,-10,-5,-6,21,0,-6,0,3,12,-13,-3,1
3,-2,-10,-8,0,-2,11,7,9,-4,-5,1,0,4,3,6,2,5,-2,1,-1,-10,-6,-2,-5,4,3,3,0,-3,-9,2,9,3,-3,-2,5,2,0,11,8,1,1,1,-3,-1,6,6,1
4,10,8,4,-1,0,-2,1,1,5,-9,-7,1,2,-1,-9,9,5,-3,1,-3,-11,-7,-6,-16,0,-13,15,8,-1,-12,-1,10,1,-7,-4,-4,-15,7,6,-5,10,5,7,-5,-7,-7,4,0
-4,0,1,-5,-4,4,-3,3,-1,-1,-4,2,2,0,-1,0,0,-7,3,4,1,2,2,0,2,-1,2,3,-1,2,1,1,-2,-4,3,6,2,-2,2,0,1,0,-3,-2,-3,4,0,-1,1
4,-1,-7,1,2,-2,5,0,-6,-10,-6,11,0,6,-3,0,1,-1,-4,12,7,-1,0,-2,-1,0,8,1,1,4,1,0,3,-1,2,-6,-2,1,-2,2,0,-3,0,-3,8,0,-4,0,0
0,-5,6,9,5,-2,9,-2,-13,-18,1,-12,6,6,0,-4,-5,0,9,0,0,-1,1,-5,3,2,0,14,3,-4,-2,0,2,2,0,-6,-1,-3,-2,-3,0,-1,2,0,3,2,-1,-3,0
0,5,5,-2,-4,1,-2,7,8,2,-5,0,1,-1,-4,-2,-2,6,1,3,7,3,-3,0,-1,-3,0,3,-2,-5,0,-2,-5,6,2,3,3,-1,-4,1,-4,3,24,8,-2,9,2,-6,1
0,1,0,1,0,-6,0,-1,-2,0,4,-4,1,0,6,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,-1,0,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1
17,0,8,3,1,-4,5,2,3,0,-1,3,0,3,12,9,0,8,-3,-7,1,6,2,-3,-2,2,3,5,-5,-5,-3,0,3,0,1,-1,-2,-2,2,0,-9,3,-2,-2,3,4,-2,3,1
1,1,-2,-1,0,-3,1,1,3,-3,-4,0,0,-8,3,2,0,-2,0,0,2,2,0,0,0,0,1,5,12,23,16,-2,-1,3,-9,1,4,0,1,6,4,-9,-4,0,1,2,2,1,1
3,6,-3,2,-4,-6,-10,-2,-6,6,4,-5,0,0,12,6,-4,-6,-6,-6,-8,-9,-13,-13,4,-22,-23,20,-7,15,0,-14,-2,-9,-26,-12,-9,25,12,-19,9,-5,-14,-1,0,-5,-12,-12,1
-11,4,0,7,3,4,-1,-1,-6,-6,5,5,0,-11,-10,-6,1,-3,-5,13,4,4,-5,-5,0,2,0,-12,-15,10,-5,3,0,-16,9,6,5,5,8,4,18,8,-3,-3,12,14,1,11,1
-1,0,2,8,5,-10,4,-2,-2,1,-4,0,5,2,-2,2,-2,8,20,2,3,-4,0,1,2,-5,-5,0,0,-2,0,5,2,2,-4,-10,-1,0,-5,-4,-7,1,3,-4,-2,7,5,-1,1
-6,-8,12,0,4,1,0,0,0,-3,-2,3,-7,-6,-11,-7,-19,15,6,2,5,3,-7,-1,4,1,-10,-6,-5,0,6,6,3,-2,-3,4,-15,1,0,-16,1,-5,3,1,-7,11,0,6,1
3,0,1,-7,-6,0,0,3,-14,-8,14,2,-7,-2,-8,-7,0,-4,10,0,-9,-10,-10,5,-3,17,9,-2,15,8,-8,-3,1,-8,5,3,0,-5,3,-4,0,7,-1,-5,-9,-3,4,6,1
0,-19,-8,-7,6,5,-1,-7,-18,-20,0,9,18,5,-12,4,1,-4,16,15,-3,-2,4,0,6,10,-1,-5,-7,-5,6,0,5,7,9,0,18,12,-3,4,-9,-1,0,5,1,-8,-6,10,1
3,0,-3,0,3,0,-1,-8,-1,-3,-1,8,-3,0,-4,-2,0,0,-3,7,10,3,0,5,0,-3,-2,-4,2,0,-2,1,0,-6,0,5,0,2,0,2,2,-5,-1,3,1,-1,11,-2,0
8,12,7,3,2,-16,6,0,3,3,-3,0,8,-1,-1,3,7,6,-18,-14,7,7,2,5,6,-1,0,-4,1,-1,5,0,-1,-8,-4,1,5,-5,-2,0,1,5,5,0,-4,3,3,3,1
-2,0,-1,0,-1,0,0,-1,-2,2,0,1,0,0,0,1,-3,-3,-1,1,0,5,0,0,0,-1,1,0,1,0,0,-2,0,0,-1,3,0,2,-2,2,2,3,6,0,0,2,0,-1,1
1,-1,1,2,0,0,-5,-6,-4,1,-1,-1,1,0,0,0,0,-2,2,5,11,0,3,0,9,5,-1,4,-3,-2,2,2,-2,0,-1,-1,4,3,0,4,-1,1,-1,-3,0,5,-3,-6,1
-14,9,3,16,6,-3,-10,1,-8,-9,-33,2,-32,14,29,9,12,0,11,-11,-11,-17,-18,0,6,-3,-45,-16,-4,33,-9,0,28,11,-3,-15,-16,7,12,15,2,14,9,10,-9,12,7,-5,1
-17,0,-7,7,10,1,-1,4,5,0,0,-1,-5,-1,5,5,-1,-4,-1,-4,-3,1,3,-4,1,7,3,11,4,1,-3,2,8,-3,-3,-1,2,-2,1,8,11,-5,0,-1,-4,-4,3,-6,1
-1,1,-2,0,2,0,1,-5,-3,-3,2,0,0,4,2,0,1,0,1,3,5,4,-2,1,0,-3,0,0,3,5,-1,9,1,1,2,2,-3,-3,2,0,-7,0,0,0,2,2,-1,-4,1
2,-4,0,3,2,0,-3,-5,-2,-2,0,2,0,-2,3,-2,-27,-4,-10,6,-5,4,0,-11,0,6,0,7,-2,2,4,-3,0,-8,3,0,0,1,0,-2,-1,-1,4,4,15,9,8,-5,1
2,2,2,-3,0,-3,-1,2,2,0,0,3,0,0,2,-3,0,3,1,5,0,0,-1,-7,-2,-3,3,3,0,3,-2,-5,2,1,-3,-3,0,0,4,3,-2,-1,-3,0,0,-2,3,2,0
2,-3,-2,1,9,1,0,5,3,-1,-4,4,-1,4,1,-1,-6,-1,0,5,-3,0,-3,4,3,-3,-6,-2,-6,8,1,2,0,5,-3,-2,5,0,-2,-4,4,6,3,-2,4,2,6,3,1
-2,-2,0,0,0,0,-1,-2,1,0,0,0,4,1,1,5,-3,0,-2,2,1,0,-2,-1,-1,0,1,-1,0,0,2,3,-1,0,-3,-1,1,2,0,0,0,1,0,0,0,0,1,1,1
8,8,-2,5,16,9,15,-15,7,3,-5,0,4,2,-4,1,3,2,2,3,-2,-5,3,2,1,9,2,4,-12,-14,-3,1,-19,-18,0,14,12,0,6,9,-4,3,5,-4,6,-6,1,6,0
2,1,1,-4,0,2,-3,-7,-9,2,5,8,0,0,2,2,8,1,1,-5,-2,4,0,0,2,0,8,6,1,8,-1,0,-2,0,-3,-5,0,1,3,-3,-2,1,-8,4,2,0,0,3,1
0,-6,-13,-2,-9,8,-4,1,10,-1,-7,-14,1,-12,-8,12,15,8,4,16,-3,-9,2,6,23,0,21,17,4,-7,-5,5,-1,11,-11,-5,0,2,6,1,-1,18,-1,12,-3,-5,-6,6,0
0,2,1,9,-7,-8,7,-7,0,6,1,1,5,0,3,3,0,-4,-6,-2,3,0,0,0,0,-2,3,14,0,6,9,-2,5,0,-2,1,0,-4,-2,2,7,0,0,1,2,0,0,0,1
13,10,4,1,9,4,-4,-1,0,-6,4,3,-2,4,6,3,-1,1,4,-1,-6,5,6,9,10,6,-1,-4,13,-3,3,2,-7,-9,7,0,-2,-4,4,7,5,6,-4,0,-1,-1,-6,8,1
0,0,-9,0,-1,3,0,0,3,4,4,0,-3,3,1,7,0,0,0,6,2,-3,-2,3,1,-2,-1,0,0,0,0,0,2,3,3,-3,0,-2,1,-1,-2,1,0,1,1,0,0,2,1
1,-2,0,-2,-2,0,0,-4,0,3,0,0,-2,3,4,-3,4,0,0,-1,-1,1,1,2,8,4,2,-2,5,1,1,0,3,0,2,0,-2,-2,1,1,-3,2,-3,6,1,-1,1,-1,0
1,-1,5,6,7,-1,0,4,-3,-2,0,-3,-11,1,-4,6,-3,-1,-1,8,9,4,3,2,2,-1,7,-3,-1,-7,4,0,0,0,2,-5,3,-2,0,-8,-1,-5,5,8,0,0,-4,-1,1
6,1,-5,4,1,2,-1,2,-3,-5,4,0,1,2,5,1,7,0,1,-3,1,2,0,-1,-2,-1,-2,-4,-3,3,0,3,-4,0,0,-5,-5,2,3,2,-1,2,-1,1,6,0,0,-3,0
0,0,-2,3,0,0,4,0,0,3,0,0,-1,0,0,0,2,-1,-1,1,1,-1,-3,0,-1,0,0,0,-6,4,-2,5,1,0,1,-5,2,-1,-1,0,1,0,0,0,-2,-6,4,0,0
1,-2,-10,2,-1,0,7,-2,-2,-4,3,0,2,0,-9,0,-1,5,6,0,5,3,2,0,4,3,3,9,-1,-6,10,3,-4,1,-7,-10,2,0,-6,4,8,-9,-16,-9,7,-8,4,6,1
1,0,-4,-2,4,-3,0,1,0,-3,-1,4,0,-1,0,7,4,8,0,1,0,2,4,-3,-3,-2,1,2,-2,3,5,0,1,-3,-5,2,-2,0,-4,-1,0,0,0,1,1,1,3,0,1
3,2,0,11,9,-1,-2,4,-2,4,3,-2,7,-8,0,4,10,1,6,-2,-2,-2,-5,7,7,4,-1,1,-6,0,-12,2,-11,-7,-7,7,7,1,-1,4,6,0,1,-2,-3,-3,0,7,1
1,1,0,0,-1,-2,-1,0,2,-1,-2,0,0,-1,-3,-5,-8,2,0,3,4,0,0,0,1,0,-1,-1,-2,3,0,-4,0,0,2,1,4,0,-3,3,0,-1,-1,1,0,-1,5,1,1
0,-1,1,1,-1,0,-2,-1,-5,1,1,-2,2,3,0,3,1,3,0,0,1,1,0,-2,2,-1,3,-3,0,1,0,0,0,-1,0,0,-1,0,0,2,-1,-1,3,-2,0,2,0,0,0
8,-3,3,-4,-2,-4,-10,3,5,-4,-5,0,4,1,-4,-9,-4,5,5,5,-4,-4,4,-6,10,0,-1,1,1,7,-1,0,3,7,1,-4,1,-1,0,0,2,-2,-6,3,0,0,-3,-7,1
7,-2,6,8,-5,4,2,-2,2,2,2,10,8,-2,-4,-10,9,10,-3,-3,-4,-1,-7,-9,0,14,-1,2,-2,-5,-10,-3,-12,-14,10,13,-2,-3,0,-6,-6,1,4,3,9,-3,-4,-13,1
-3,-1,-2,-1,5,0,2,0,0,-3,-1,0,3,3,4,-1,3,3,-4,1,-1,-5,1,0,1,1,-17,-23,-29,8,-4,2,9,1,-6,-8,6,-7,-8,-9,-13,1,-10,2,12,9,11,0,0
10,11,3,-1,-3,1,-1,0,4,0,1,-8,-2,3,-4,-2,0,1,3,-9,0,-3,-11,-21,-5,-8,0,0,5,-4,-2,6,10,3,-16,-4,-20,-13,2,3,-6,-10,13,8,12,2,-10,-4,0
1,3,8,6,-11,0,-3,1,27,11,-3,0,8,-3,-11,-5,0,0,-4,-16,-9,-8,13,-1,8,4,-10,4,-2,-21,-12,4,-2,-24,-11,18,6,-5,11,-15,-6,-7,23,5,8,9,-6,9,0
-4,0,-3,0,1,0,-3,-2,-16,0,1,0,3,1,3,3,1,0,-3,4,3,4,0,0,0,-3,0,2,0,-1,-1,-3,0,3,3,3,-1,0,2,0,0,0,1,3,4,-2,1,0,1
8,-2,-1,-1,2,-1,2,1,0,0,-1,0,0,0,2,0,0,1,6,2,0,0,0,0,-2,0,2,0,0,-1,5,3,1,0,-4,0,1,3,6,1,3,-5,2,-2,1,2,0,-1,1
-18,-2,6,-2,0,4,6,2,4,-2,2,-1,-1,1,0,0,0,-3,3,-3,-2,-7,-2,1,6,-3,0,-2,-2,0,1,3,2,0,0,1,-1,0,0,-2,-3,-1,0,-2,-1,-6,-1,-3,1
3,2,1,3,-13,8,4,0,0,0,0,-1,-1,-2,-5,1,0,3,1,0,0,1,3,0,0,1,-2,-1,-3,0,0,3,0,0,0,0,0,0,-1,-1,-1,0,2,1,-1,1,6,7,1
5,0,3,3,-17,3,-21,-12,19,-29,-44,-14,17,26,38,-8,3,-6,-38,-23,20,-18,-22,-29,46,2,-22,28,8,34,0,-10,0,-22,0,-4,-1,0,15,-5,4,-6,12,19,18,-10,2,10,0
5,-18,-24,-22,0,-23,-35,3,53,5,4,-34,0,-30,-53,24,-21,21,5,27,18,20,-25,-8,10,-1,-65,-22,-80,2,72,49,-31,1,24,-18,5,35,-3,-19,34,46,5,7,1,21,-15,-42,1
-2,-2,2,2,0,1,2,0,-2,-3,0,-2,-4,-2,1,2,-1,-1,0,2,3,2,0,0,0,-2,-3,1,9,5,1,-2,-2,0,2,4,8,5,12,9,-9,4,0,-2,-3,-4,0,1,0
-3,-1,0,2,0,1,-5,-3,-4,4,1,-1,-1,0,1,4,4,0,-1,2,0,-6,1,0,0,-1,5,0,-2,0,0,1,0,-2,-1,-3,3,0,4,3,0,0,0,-1,-5,0,-1,1,1
3,0,-7,1,-4,-2,0,0,3,0,-2,3,0,0,0,1,-3,-2,1,-1,2,0,0,-2,-8,0,-3,0,2,1,1,2,2,0,0,0,0,0,1,0,1,3,1,0,3,4,0,3,1
3,-1,-1,-2,3,-2,-3,5,-4,-7,7,-3,0,5,-2,10,5,4,-4,-2,-14,4,3,2,-3,10,4,2,0,0,-1,3,-10,-4,3,2,-1,0,4,0,0,2,-3,1,0,-7,3,0,1
1,1,0,3,0,-1,0,0,0,0,0,0,0,-3,0,0,4,2,0,0,0,0,1,0,1,2,4,2,-2,3,3,2,-1,0,0,0,-1,-1,-1,2,0,0,0,0,1,1,0,0,1
-4,1,-3,-4,4,0,2,4,2,1,0,-1,-4,-1,4,-1,0,2,1,1,1,3,-2,-4,5,0,1,0,2,0,-1,-1,3,-1,-3,-2,3,3,1,3,2,-4,-1,0,5,0,0,0,0
-7,0,0,1,0,0,3,0,-7,-2,0,4,0,0,0,0,7,2,6,6,0,6,-1,1,-11,-1,1,-1,5,1,1,0,6,-1,2,-1,1,-1,0,1,-6,-1,5,1,2,7,2,9,1
-5,8,-5,10,-6,0,-13,-7,9,-7,-3,9,6,6,0,6,7,0,-2,1,-3,-3,4,2,-6,6,12,17,0,-6,-5,2,7,-1,1,0,11,-3,2,-4,6,-6,-5,-3,3,0,-14,-6,0
1,6,2,-2,0,4,2,1,1,0,0,1,-2,-4,-2,-6,9,1,-1,1,-1,1,1,0,-1,-13,-30,-38,-1,-32,20,15,5,3,-2,-6,7,-7,-9,-11,3,8,1,1,5,2,1,3,1
0,1,0,1,1,0,-1,0,0,0,4,3,2,-3,-2,1,-2,2,-30,-24,8,-4,-24,-11,-33,3,-13,15,-5,5,-4,-12,-3,0,-17,-22,10,-2,15,30,-7,-13,0,-8,9,-5,1,-9,1
2,0,1,3,3,-8,-11,0,-1,0,-22,-20,4,10,9,-1,-10,-3,-10,1,4,2,8,-5,-1,-18,6,0,-7,-15,1,4,3,0,2,1,4,-2,-2,0,-12,-4,5,-8,5,0,-3,11,0
-1,2,0,0,0,0,10,2,5,1,0,7,7,10,0,4,1,-3,-23,0,17,0,-6,1,1,7,1,-4,14,2,8,6,7,0,-1,2,5,2,2,-25,4,-12,-13,14,-14,-19,-21,25,1
2,2,-11,-1,6,-5,0,5,-2,-7,-6,-2,1,9,6,4,-2,4,-4,-1,-1,-3,22,-2,0,-1,1,0,-3,3,0,-3,0,0,-5,0,-1,-2,4,0,0,1,-3,-4,-5,2,-2,2,0
0,2,2,6,0,0,-1,0,0,0,2,3,9,2,0,3,0,-2,0,-2,4,1,0,-1,-1,0,2,0,1,2,4,4,1,-4,-3,0,3,-1,0,-1,4,-1,0,-2,0,1,0,0,1
2,-6,-9,2,7,-2,-2,-5,-1,8,5,16,8,-5,10,3,-4,-6,-12,5,-2,4,18,5,0,-2,5,-2,10,8,2,-3,-8,-12,4,9,7,-2,5,0,6,0,-10,5,-14,-16,2,4,0
-4,-1,7,9,0,0,0,0,1,2,2,0,-1,0,-1,0,0,1,2,4,0,3,15,2,-6,2,2,0,-7,-4,4,-1,-2,3,0,-1,0,-12,-10,1,5,0,3,2,2,3,2,0,1
18,10,14,-18,2,6,-3,2,0,2,11,24,-1,0,-9,10,17,33,6,-21,-6,8,8,1,-19,-16,14,-21,-32,12,-1,5,13,-14,-17,-29,0,-27,-40,32,47,-17,17,-12,-15,7,10,0,0
1,2,-3,2,-1,-1,0,0,0,1,1,0,-1,-3,-1,-3,0,4,1,3,3,-1,5,2,1,-2,1,12,4,9,-3,2,-1,-1,-3,2,-2,0,-5,2,4,1,1,1,3,-3,2,6,1
-14,-1,-9,2,2,5,-1,-4,4,0,4,-6,2,1,2,6,1,3,-7,-1,4,-8,-6,-5,3,4,-3,-7,1,5,0,0,1,2,4,0,-5,5,8,-2,-4,-1,1,1,5,-2,-1,-8,0
8,1,-4,0,0,1,-7,2,0,3,0,0,-2,4,3,0,-3,-6,4,-9,1,4,2,-2,0,-1,0,-4,1,-8,4,-3,0,6,1,0,-3,0,-1,-2,3,0,0,0,0,-2,0,5,1
2,-4,-3,-2,3,5,3,2,-1,-1,0,4,0,0,0,-1,0,5,2,0,3,0,12,12,3,7,-1,0,-7,1,1,-1,-4,3,-5,-1,0,-3,0,4,1,-3,0,3,1,3,3,-2,1
20,8,-11,12,-32,-1,18,-5,8,13,1,-2,12,-6,0,8,15,8,0,8,6,3,-12,-6,-4,14,11,9,13,9,14,1,20,-18,-36,8,27,9,-14,-18,1,16,12,7,11,23,2,8,0
-3,10,2,6,4,3,-2,-4,-1,0,9,5,0,0,-1,5,13,0,2,1,2,13,2,-11,-6,3,-12,-9,3,4,-7,6,10,5,-4,5,-4,-4,-3,4,-2,2,0,6,0,-1,1,2,0
0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,-1,-1,0,0,0,0,1,-1,0,0,0,-1,1,-1,0,-1,2,0,-1,0,0,0,1
-3,1,0,1,0,0,0,0,0,0,-1,-1,-4,1,3,0,0,1,-1,-1,1,0,0,0,0,0,-2,-6,3,-11,1,-2,-14,-5,1,1,4,9,-2,0,0,-1,-4,7,4,-5,0,0,1
14,-17,9,13,19,3,-2,15,7,-8,-23,-20,-14,7,23,2,18,-4,-15,17,-1,17,15,10,0,-12,7,2,14,17,-2,-40,5,15,-4,-15,13,-6,2,-1,12,9,10,-4,3,-21,-15,-24,0
12,8,5,0,9,3,-4,-2,-5,1,4,12,6,7,14,8,-4,0,8,-10,-6,3,15,-6,10,13,8,0,2,-12,-5,7,-8,-3,-6,2,9,3,-5,0,3,-5,10,9,7,-7,0,0,0
2,1,8,2,-4,0,0,-4,5,-5,2,2,5,-6,7,5,4,0,-1,3,-8,7,-11,-6,2,-5,0,-1,1,-1,0,3,0,-3,1,8,2,2,0,7,5,8,6,-9,2,7,3,2,1
-1,-6,0,-6,1,-1,3,-1,0,2,1,0,1,5,2,1,-5,0,0,-1,-1,2,0,-2,-8,-12,0,-1,-6,2,4,-9,-9,-16,-5,1,-3,6,2,-4,-11,-7,0,7,0,11,8,-4,0
-2,0,3,2,0,0,-2,0,-5,3,2,1,-3,-3,0,-4,-4,5,2,0,-2,1,-6,3,0,-1,-2,-2,0,0,2,4,-1,-3,1,0,2,3,-2,-4,0,0,-1,3,2,9,4,-1,1
9,-9,-12,0,6,6,0,25,31,7,23,-6,0,18,0,0,-2,-18,-7,11,1,-4,-11,0,0,15,9,-6,13,14,6,0,12,4,-2,-17,0,-1,6,4,8,-16,1,10,-6,-7,-4,-2,0
-3,-8,-1,6,-7,3,0,3,-4,1,11,7,-3,-6,0,4,4,2,1,1,-4,0,-3,5,0,-4,-1,-1,1,3,1,3,7,0,3,1,3,0,-2,3,0,0,2,4,1,-1,6,-2,1
2,-6,-2,-3,2,0,0,1,-5,1,1,2,1,2,1,-1,0,-1,0,-5,5,5,2,7,1,5,0,-2,-3,-7,2,4,3,2,0,2,1,0,3,6,16,4,0,-17,11,-4,0,6,0
3,0,0,0,1,0,-4,-2,-1,3,-8,-5,2,4,0,6,0,2,-3,2,4,1,-1,2,2,-2,-1,0,0,-1,-3,0,-3,-5,4,0,-1,0,1,0,-1,0,4,-1,-1,-2,-1,-1,1
-12,-1,-2,0,-4,5,-4,0,6,0,1,-3,-18,-9,1,-8,-8,12,2,0,-9,0,-6,1,5,-2,-4,-10,-14,10,0,16,18,1,5,-7,4,3,-2,0,2,9,8,0,1,8,0,4,1
-2,3,7,0,0,0,-5,-1,-3,-1,3,-4,0,2,1,2,4,0,-1,4,5,0,-1,-8,4,0,1,-3,-1,-2,1,0,1,-1,1,0,0,0,-1,0,0,-1,4,0,0,0,0,0,0
0,1,4,0,1,0,2,1,1,0,-1,0,0,0,0,-1,-30,1,-3,1,1,6,4,-1,-7,3,2,0,0,0,2,6,1,1,-3,1,2,1,-1,1,2,-6,1,2,0,-2,1,-5,0
0,-1,0,0,-2,1,2,2,-2,1,0,-3,0,0,0,-4,2,1,0,-1,-1,1,2,3,-1,8,8,21,7,-3,6,-1,-2,-4,-6,4,3,1,-1,2,4,0,2,0,-5,0,2,-1,1
0,-2,0,9,1,0,-3,-2,0,1,-1,0,0,0,-5,1,1,6,-4,0,-2,4,0,-2,3,3,2,3,2,1,-2,0,-1,-4,2,0,-7,0,2,1,-1,0,-2,-3,2,0,-7,4,1
2,7,1,0,2,-25,0,0,-13,5,9,6,-6,-5,0,1,0,3,-4,1,0,0,0,1,13,13,1,-5,3,-2,0,-8,-5,-9,-10,-3,-31,-2,21,6,3,-11,13,6,0,-6,0,-8,1
0,5,6,6,2,0,0,-3,0,-1,5,2,4,-7,-8,-2,-3,3,7,0,-3,3,0,-5,0,-2,-19,-17,-8,-4,16,-3,-18,-16,0,4,7,7,-11,-9,0,0,-1,-27,-16,-22,28,7,0
-4,2,15,10,0,0,7,0,-5,2,3,4,1,2,-5,-3,2,2,0,-3,2,-1,4,7,3,-2,-2,3,0,4,-1,-1,-6,2,32,7,-15,-45,1,3,-16,8,4,-3,5,12,-2,10,0
1,0,0,0,-1,0,-2,4,1,0,-2,0,-6,2,0,-2,1,0,0,4,4,-1,-2,-2,3,2,-1,0,-4,-3,0,0,1,1,-6,0,0,2,0,-3,1,4,1,-1,0,0,5,1,1
-4,0,2,-1,-1,-1,1,0,0,1,0,2,7,3,-2,-4,0,9,-1,-3,4,3,6,4,0,2,0,-1,-4,0,-6,0,2,0,1,7,3,-1,-1,1,-1,0,0,-1,4,3,2,0,1
-3,2,1,-5,3,0,-3,-2,-8,0,-2,10,7,7,3,0,-2,-1,2,-4,-7,3,1,0,3,3,-2,13,11,-4,0,-1,1,1,1,-4,-3,2,-3,-4,-1,3,-1,-2,1,0,-6,-10,0
0,0,-5,0,-4,0,0,-1,1,1,-1,0,1,-4,-5,0,-2,1,0,1,3,1,-6,-2,-5,-3,0,-6,3,-1,-5,7,2,-1,1,1,0,-3,1,1,-2,0,0,-2,-5,-6,2,5,1
